date,tweet_id,content,username,retweets,likes,replies;;;
2023-04-09 16:50:32+00:00,1645106936369803265,Yo mejor me voy por unos chilaquiles. @mundotorotv1 es un petardo. #sevilla #FeriaDeAbril,cesaroivan,0,1,0;;;
2023-04-09 16:38:38+00:00,1645103938511798276,yo no me creo que cancelen la #FeriaDeAbril porque da bastante dinero a la ciudad,_Javitus_,0,0,0;;;
2023-04-09 16:11:06+00:00,1645097012948516873,Qué pasa @Mundotorocom no hay señal para México #Sevilla #FeriaDeAbril #Toros,rserras,0,0,0;;;
"2023-04-09 15:41:32+00:00,1645089569149255680,""Ui, ui, ui el @FederacionFecac fent xantatge a Catalunya i a @tv3cat el més pur estil feixista...què tal si els denuncieu @CCMA_cat per coacció a la #LibertadDePrensa i a la #LibertadDeExpresión? - @periodistescat.  Per cert no volem la #FeriaDeAbril, i menys si el darrere hi ha… https://t.co/QQbjMScjWQ"",rogerguarch,28,72,12";;;
2023-04-09 14:16:57+00:00,1645068285522608129,Ahora a por la #FeriaDeAbril …,ciaorugiada,0,0,0;;;
2023-04-09 12:30:15+00:00,1645041432133087232,Y finalizada la #SeamanaSanta... ¡¡A planificar la #FeriadeAbril y a encargar las chapas para los niños!!  💃  Recepcionaremos pedidos hasta el 19 de abril a través del formulario 👇  https://t.co/zS6gGhcynq https://t.co/GFbjgudylW,Autismo_Sevilla,1,6,0;;;
"2023-04-09 11:49:23+00:00,1645031149838663680,""@squad_milf Doncs #aperells !! Fora la #FeriaDeAbril de Catalunya! Que la facin a Madrid, que allà no la fan pas."",Fxsoria,3,21,0";;;
2023-04-09 11:28:18+00:00,1645025841619820545,Se acabó la #SemanaSanta en Andalucia y en el rastro lo saben. 💃💃 #FeriaDeAbril  #virgendelrocio  Estos andaluces no paran😂 https://t.co/aRpy1wQRKd,Auroraiterum,0,0,0;;;
2023-04-09 11:11:22+00:00,1645021580097908737,Si cancelan la #FeriaDeAbril pues me joden porque me avisaron para trabajar unos cuantos dias🙄,_Javitus_,0,0,0;;;
"2023-04-09 10:45:35+00:00,1645015091794923520,""🔚 Damos por finalizada #SemanaSanta 2023 🙌🏼  ➡️ Termina esta importante celebración tan representativa de #Sevilla, y ahora toca centrarse en la #FeriaDeAbril, ¡que está a la vuelta de la esquina!  ¡Hasta el año que viene! 👋🏼  #ViapolCenter #CentroComercial #DomingoDePascua23 https://t.co/JIsHhte14G"",ccviapolcenter,0,0,0";;;
2023-04-09 10:38:48+00:00,1645013385052930049,#NoCaeraEsaBreva #FeriaDeAbril https://t.co/Ht9E894G46,indalecip,0,2,0;;;
"2023-04-09 10:24:00+00:00,1645009659114450944,""No sé que em fa més gràcia, veure al PSC amagant les sigles o imaginar-me que et podran regalar unes entrades a la faràndula amb la papereta electoral. #tardeo #feriadeabril"",politolegrapita,2,1,0";;;
2023-04-09 09:53:00+00:00,1645001857650298882,Disfruta de un paseo por la Feria en coche de caballos 🪙 Entra en https://t.co/Xn0ackvoCP y te contamos cómo participar 🪙  https://t.co/C2EFBV0jUB #FeriaDeAbril #Cruzcampo https://t.co/f0Tlzi6VbU,monichollos,0,0,0;;;
"2023-04-09 08:55:02+00:00,1644987271119085568,""Bueno bueno bueno... Que en dos semanas llenamos Sevilla de palmas, lunares y sevillanas✨💃🏻💃🏻 #FeriaDeAbril"",CristinaRdrg,0,1,0";;;
2023-04-09 08:37:51+00:00,1644982946435145729,Algú sap quina subvenció reben del @govern i/o @bcn_ajuntament per fer la #FeriaDeAbril ??,lourdes_2905,0,0,0;;;
2023-04-09 08:21:58+00:00,1644978950253207552,NO a la #FeriaDeAbril a #Catalunya. Mai més.,INC_1oct,0,0,0;;;
"2023-04-09 06:51:46+00:00,1644956251103657986,""Suposo que, aquest any, PER DIGNITAT, NO ACCEPTARAN LES SUBVENCIONS de les institucions catalanes per fer la #FeriaDeAbril?!?"",kel100a,3,6,0";;;
2023-04-09 06:50:17+00:00,1644955875994394627,@josepalay NO #feriadeabril a Catalunya,Gruxanta,0,7,0;;;
2023-04-08 21:40:24+00:00,1644817495948251138,Les entitats andaluses tenen tota la raó. No han tingut prou convertint els seus barris en femers de misèria i d'inseguretat? Prou odi i xenofòbia de les esquerres contra la comunitat andalusa que viu i suma a Catalunya. El nacionalisme català al vostre costat! 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #FeriaDeAbril,LaiaPujolCat,3,4,1;;;
"2023-04-08 20:20:11+00:00,1644797306082848769,""#8 #LoMásVistoDelDía O Ventorrillo, en A Coruña, celebra el 15 de abril su Feria de Abril con Sandra Calderón #BarriosDeACoruña #FeriaDeAbril #OVentorrillo https://t.co/2JjrNit6Gg"",quincemil15000,0,1,1";;;
2023-04-08 20:09:33+00:00,1644794629420711936,A Catalunya: A l'abril #SantJordi II*II No #FeriaDeAbril 🐂,Gruxanta,0,0,0;;;
2023-04-08 19:39:11+00:00,1644786991081439232,@Recklessman9 NO a la #FeriaDeAbril a Catalunya!,Gruxanta,0,0,1;;;
2023-04-08 18:11:31+00:00,1644764928983588864,NO a la #FeriaDeAbril a Catalunya II*II,Gruxanta,0,0,0;;;
2023-04-08 18:03:28+00:00,1644762899477413894,Alguien tiene un video desde el aire del recinto ferial de #Sevilla ?? Da igual el año   #Sevilla #FeriaDeAbril,Pcolada75,0,0,0;;;
"2023-04-08 17:06:51+00:00,1644748652538208256,""Una pregunta, @JuanMa_Moreno, ¿para cuándo un Federació d'Entitats Catalanes en #Andalucía, que organice una #Diada o un #SantJordi?  En #Catalunya tenemos la #FECAC que organiza una #FeriadeAbril, que es prescindible totalmente...  #SemanaSanta  #TV3 #VirgendelRocío"",galvancastano,0,0,1";;;
2023-04-08 13:14:57+00:00,1644690292669308931,¡Ya está aquí la #feria !   #feriadeabril #sevilla #sevillaHoy #fiestasdelaprimavera #flores #medicinaestética #tratamientoestético https://t.co/wWYEyfAF8V,cristinajassogn,0,0,0;;;
"2023-04-08 10:32:10+00:00,1644649326742831106,""ℹ🔥 ¡La Junta Directiva de #LaJuanba ya está manos a la obra con la preparación de los primeros actos falleros del ejercicio!  👉🏽 Pronto más noticias sobre l'#Apuntà, la #FeriaDeAbril y mucho más 😍"",FallaLaJuanBa,0,4,0";;;
"2023-04-08 09:31:31+00:00,1644634066010947584,""🇪🇸📢 ¡Acción contra la tauromaquia en Sevilla!  ÚNETE para exigir una #FeriaDeAbril sin crueldad animal. ¡Por unas fiestas sin sangre!.  🗓 Domingo 16 abril 2023 📍Plaza Nueva 1, Sevilla, España. ⏰️12h (11:15 indicaciones) 👉 Regístrate: https://t.co/LiAsafUz7C  #FeriaSevilla23 https://t.co/kl93PfaEZ2"",AnimaNaturalis,183,243,9";;;
"2023-04-08 08:00:02+00:00,1644611040620183552,""¡Que comience la feria de abril! 💃🌞  El 14 de abril celebraremos en Casino Ceuta la fiesta más reconocida de toda Andalucía y, por supuesto, de Sevilla 🫡 ¡Nuestras sorpresas te esperan!   #CasinoCeuta #FeriaDeAbril #Ceuta https://t.co/vgIZXFeu7z"",casinoceuta,0,0,0";;;
2023-04-05 15:00:50+00:00,1643629777683611649,Le luci della #FeriadeAbril sono una delle maggiori attrazioni di questo festival. 🏮 #Siviglia si riempie di luci e colori per dare inizio a giornate magiche❤️  Ti piacerebbe scoprirla?  👉 https://t.co/b4ivwyLq0f  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/A5SoSE5C0u,SpagnaInItalia,1,31,0;;;
2023-04-05 14:34:51+00:00,1643623239078256653,que poco queda pa hartarme de rebujito por el real #FeriadeAbril #FeriadeSevilla,_nerearomero_,0,0,0;;;
"2023-04-05 09:54:23+00:00,1643552655095087105,"".@Ayto_Sevilla es Pepe Gotera y Otilio “chapuzas a domicilio”. Reparación de adoquinado en calle Asunción, suerte que llega la #FeriadeAbril 🤦🏼‍♀️ @PP_losremedios https://t.co/pDf4H4zuTG"",JustaMariaC,0,0,0";;;
2023-04-05 06:25:54+00:00,1643500187103502336,#Ocio | ¿Eres más de #SemanaSanta? ¿O de #FeriaDeAbril? #Sevilla ofrece estos planes y muchos más. Descúbrelos en este artículo de @abcdesevilla   https://t.co/PqZ61lHaia,PitamoCiudad,0,0,0;;;
"2023-04-05 04:20:09+00:00,1643468541486571522,""“La carrera electoral convertirá la #FeriaDeAbril en un desfile de políticos” No deberían llamarlas carreras electorales, si no maratones electorales."",enricjove,0,0,1";;;
2023-04-04 21:05:09+00:00,1643359073289601025,@pilgrimofbeauty Les demostracions de força colonials funcionen millor a les putes colònies mediterrànies. #colonitzacióCastellana #feriadeabril #SupremacismeCastellà #etnocidi #SubstitucióDemogràfica https://t.co/JOwER3Zrax,menorcacatalana,2,5,0;;;
"2023-04-04 10:26:26+00:00,1643198334520156161,""Discover the lively Feria de Abril in Seville, Spain with our latest article! This colorful celebration of Andalusian culture features flamenco dancing, traditional dress, and delicious food and drink.  #FeriaDeAbril #Seville #Spain https://t.co/qQm2hxaq2N"",genesfootsteps,0,0,0";;;
"2023-04-04 09:59:04+00:00,1643191447053557761,""⚠️⛔️Fakenews⛔️⚠️ Datos Poéticos del paro: - Mamá, mamá, ¿mentir no era Pecado Capital? - o #TurismoSeguro de Semana Santa @HosteleriaGra @mincoturgob  @TurismoAND #FeriaDeAbril #CorpusChristi #CompraVotosElectorales ... 💚🤍💚👇🍻🐃🇪🇦 https://t.co/SGyUARQZV5 https://t.co/1RhXX9Mvvo"",AVHinojosaG,0,0,0";;;
2023-04-03 14:46:22+00:00,1642901361879834631,Avui @aiguesbcnclient al costat de la @FederacionFecac en la presentació del cartell de la 50a edició de la #FeriadeAbril de #Catalunya.  📍A partir del dia 21 d'abril podrem gaudir d'aquest meravellós esdeveniment a l'esplanada del Fòrum.  No t'ho perdis! https://t.co/tE6THZ9jT6,FelipeCamposlh,5,11,0;;;
2023-04-03 13:30:40+00:00,1642882310759481348,@Talshumy1 Por eso el #FeriadeAbril hay un costurero 🤣🤣🤣🤣,dudarazonable5,0,1,1;;;
"2023-04-03 12:45:48+00:00,1642871016539009025,""Wist je dat de #FeriaDeAbril in #Sevilla in 1847 is opgericht als veemarkt? 😮 Als je vandaag hun stand binnenloopt, kun je niet stoppen met het dansen van sevillana's 💃 en het eten van tapas.  👉https://t.co/HvUwLS6CQr  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/IrzsSvk5lj"",SpainInBeLux,0,0,0";;;
"2023-04-03 11:01:33+00:00,1642844781087784963,""Aunque sea #LunesSanto, te hablamos hoy de #feriadeabril y de nuestras  chapas identificativas para que no se pierda ningún niñ@ 💃  Recepcionaremos pedidos hasta el 19 de abril a través del formulario 👇  https://t.co/zS6gGhcynq"",Autismo_Sevilla,1,2,0";;;
"2023-04-03 10:53:37+00:00,1642842787203764226,""🐃📢 Nuestra próxima acción contra la tauromaquia será en Sevilla, España.  ÚNETE para exigir una #FeriaDeAbril sin crueldad animal. ¡Por unas fiestas sin sangre!.  🗓 Domingo 16 abril 2023 📍Plaza Nueva 1, Sevilla. ⏰️12h  👉 Regístrate: https://t.co/LiAsafUz7C  #FeriaSevilla23 https://t.co/tGXwWLz6TE"",AnimaNaturalis,71,86,3";;;
"2023-04-03 06:00:21+00:00,1642768983437836288,""📣 ¡MEGA OFERTONES #FERIADEABRIL ! ¡Prepárate para la feria con estas súper ofertas! 🤑 Son hasta fin de existencias, así que... ¡Quién no corre 🏃‍♀, vuela ✈!  📍 Ofertas sólo disponibles en tienda física de Sevilla  #plasticosur #FeriaDeAbril #Ofertones #Descuentos https://t.co/HZWVNaIyRc"",Plasticosur,0,2,0";;;
2023-04-01 21:43:28+00:00,1642281551923752960,Confeccionando #vestuario #Flamenco grupos #baile todos los destinos #danza #losPalosdelFlamenco #festival #espectáculo desde #Sevilla #mantillagoyesca #madroñera info@castanuelas.com #ropadebaile #Flamenca #eventos Coge la manzana y cómetela #riápitá #Moda #Goyesca #feriadeabril https://t.co/wU1ZwdgHfK,castanuelas_com,0,0,0;;;
"2023-04-01 20:35:38+00:00,1642264478858240001,""Este 2 de abril el mundo celebra el Día Internacional del Libro Infantil y Juvenil. Ese día, pero de 1805, nació el escritor danés Hans Christian Andersen #FeriadeAbril  #UJC #literatura https://t.co/rrjd0IIT0m"",ArletisGomez2,1,4,1";;;
"2023-04-01 13:29:37+00:00,1642157268060758025,""✅ Feria de Abril de Revenga, que ha reunido a más de 120 caballistas, y que incluye actuaciones de grupos flamencos, vermú y caldereta popular, entre otras muchas actividades.  #SegoviaEsNaturaleza #LaCiudadQueSomos #FeriaDeAbril #RevengaSegovia https://t.co/CI9VVy6wPs"",segovia_es,2,2,1";;;
2023-03-31 17:52:43+00:00,1641861094762225664,👁️‍🗨️Mañana en Manlleu!  Estrenamos Mes de Abril 💃🍷  Y nos vamos de la mano de la Peña @flamenca_manlleu a la 8ª Feria de Abril de Manlleu. IM PER DI BLE 🎶  #OsEsperamos #Musica #Directo #Abril #Feria #FeriaDeAbril #Manlleu https://t.co/MxdDBB8QbP,Sevillaniia,0,0,0;;;
2023-03-31 12:21:57+00:00,1641777851492909057,💃Todos los detalles de la #FeriadeAbril👇 https://t.co/W1u4IVOHWs,BCNmetropoli,1,2,0;;;
"2023-03-31 12:16:58+00:00,1641776600101408768,""Este 2 de abril el mundo celebra el Día Internacional del Libro Infantil y Juvenil. Ese día, pero de 1805, nació el escritor danés Hans Christian Andersen #FeriadeAbril  #UJC #literatura https://t.co/fYm6Z8x8ij"",YulietLeyvaFer1,4,0,0";;;
2023-03-31 11:16:22+00:00,1641761346642485249,Ya puedes leer el blog de esta semana: Ideas para pisar la #Feria sin #TrajedeFlamenca ➡️ https://t.co/DRHZba2mF3  #FeriadeAbril #FeriadeAbril2023 #ModaFlamenca,JuanaMartinModa,0,2,0;;;
2023-03-31 09:43:54+00:00,1641738078011129856,Esto ya está aquí. #FeriaDeAbril https://t.co/7kvv59R4CT,SoyRafaCastro,0,6,1;;;
2023-03-31 09:34:17+00:00,1641735658984071171,📰 SEGORBE | Segorbe celebra este fin de semana la Feria de Abril 👉 https://t.co/Vi3Y4e1xsH Más actualidad en 🌐 https://t.co/r4XNIMTfyn #ParticipaciónCiudadana #FeriadeAbril #Segorbe https://t.co/WRi3Mb9IPO,TribunaSegorbe,0,0,0;;;
2023-03-31 09:22:14+00:00,1641732624103120896,@laplumilla @AticaFeria se reunirá con el área de consumo el próximo 3 de abril 🙌🏼🙌🏼 #feria #sevilla #FeriadeSevilla #FeriadeAbril,AticaFeria,0,1,0;;;
2023-03-31 07:58:05+00:00,1641711448383520768,#golfset #sommos #welowmarketing #cocacola #mahou #sanmiguel #solandecabras #volvoautoelia #30ºhotels #royalbliss #golf #golfmadrid #golfcastillalamancha #feriadeabril,CabanillasGolf,0,0,0;;;
2023-03-31 07:12:00+00:00,1641699850323652608,RT/ El primer día de venta de entradas provoca largas colas en la Maestranza  https://t.co/rxU422cNud  @maestranzapages @Toromedia12 @grupocrsur  #Toros #cultura #entradas #abonos #toreros #DomingodeResurrección #FeriadeAbril #novilladas #corridas #carteles #Maestranza #Sevilla,Aljarafeymas,0,0,0;;;
2023-03-30 20:56:27+00:00,1641544942362214401,El sábado estaré en la feria de libros en Cupey.   #feriadelibros #feriadeabril #feriadeautores #meettheauthor #cupey #puertorico #boricuas #autoresbpricuas https://t.co/q3iUuIbLu0,mvl2714,0,0,0;;;
"2023-03-30 19:50:48+00:00,1641528422521249807,""Hubo un tiempo en que #Sevilla era conocida por la #Giralda, #SemanaSanta, #FeriadeAbril, @RealBetis o @SevillaFC  Hoy es conocía también por fotos como estas.  Gracias @antoniomunozsev, gracias @psoedesevilla, gracias @_JuanEspadas, gracias @sanchezcastejon  #QueTeVoteTxapote https://t.co/BmIknUEo3f"",capitanjarock,2,1,0";;;
2023-03-30 18:13:56+00:00,1641504044953792512,Falta poco para la #FeriadeAbril en #Sevilla y todo el mundo lucirá su VESTIDO DE GITANA 💃 y presumirá de #Cultura #Espanola De nada España por daros la mayor deña de identidad cultural. https://t.co/joj7Fg41ac,Montoya_Motos,0,1,0;;;
"2023-03-30 16:10:10+00:00,1641472899482525696,""El @iconicafest se sitúa como el tercer gran #evento de la capital andaluza por su #impactoeconomico, tan solo por detrás de la #FeriadeAbril y la #SemanaSanta @camaradesevilla / https://t.co/ZhUoA6xeq6 https://t.co/Dssz03SpZS"",Mercados21,2,2,0";;;
2023-03-30 14:32:52+00:00,1641448409277284354,Cuidado en #SSanta23 y en #FeriadeAbril si estás de baja laboral https://t.co/C8AsQS8AAi,lorentejuanma1,0,0,0;;;
"2023-03-30 13:25:48+00:00,1641431533105057792,""📢@iconicafest ha generado un impacto de 50.201.644€ para la capital de #Andalucía.  ✅El #festival ha sido la tercera celebración de mayor impacto económico para #Sevilla en 2022, tras la #FeriaDeAbril y la #SemanaSanta.  Más información en ⤵️  https://t.co/bV3tTZJWeE  #música https://t.co/6JfGJdE4G7"",camaradesevilla,7,14,1";;;
"2023-03-30 12:31:45+00:00,1641417931102867457,""El autobús urbano prestará el servicio especial de #FeriadeAbril desde el miércoles 19 al domingo 23.  Salidas de cabecera en el recinto ferial.  🗨️""""Llegará a todos y cada uno de los barrios de Mairena con amplios horarios"""" asegura la delegada de Fiestas Mayores, Gloria Guillén. https://t.co/XMTvDLUsN7"",AytoMairenalcor,2,1,0";;;
2023-03-30 11:52:22+00:00,1641408021103276041,El primer día de venta de entradas provoca largas colas en la Maestranza  https://t.co/rxU422cfEF  @maestranzapages @Toromedia12 @grupocrsur  #Toros #cultura #arte #entradas #abonos #toreros #DomingodeResurrección #FeriadeAbril #novilladas #corridas #carteles #Maestranza #Sevilla,Aljarafeymas,2,0,0;;;
2023-03-30 07:50:33+00:00,1641347164193316864,Quedan 24 días para la #FeriaDeAbril  Elige tu chapa o espejo en https://t.co/xnvk3DmPnt  #GanasDeFeria #FeriaSevilla23 #FeriaDeSevilla #Feria #Love #CuentaAtrás https://t.co/JvU0iHz2jZ,latitaana,1,2,0;;;
2023-03-30 06:18:19+00:00,1641323952508227584,SORTEAZO EN INSTAGRAM!  Llévate 2 chapas de niños para esta #FeriaSevilla23 Búscanos en IG @latitaanashop y conoce las bases del concurso. #FeriadeAbril #GanasDeFeria https://t.co/TBP5PcwcRB,latitaana,4,4,0;;;
2023-03-30 05:59:52+00:00,1641319311007526912,#lamparas #decoracion #iluminacion #feriadeabril #feria #sevilla #malaga #huelva #cadiz #granada #jaen #almeria #cordoba #caseta #montajecaseta #farol https://t.co/Dqz1o2eMmw,Lamparas_Pisa,0,1,0;;;
2023-03-29 18:30:34+00:00,1641145840977735681,De  verlichting op de #FeriadeAbril is 1 v/d grootste attracties van dit festival.🏮 #Sevilla is gevuld met licht en kleur om magische dagen te beginnen. ❤️ Zou je het niet willen ontdekken?  👉 https://t.co/Vi9vikTgwu  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/H5FEeycZ1w,SpanjeNederland,1,1,0;;;
2023-03-29 17:00:13+00:00,1641123103882330134,#FeriadeAbril lighting is one of the biggest attractions of this festival. 🏮 #Seville is filled with light and color to start some magical days. ❤️ Wouldn't you like to discover it?  https://t.co/vvWbZbzIUF 👈  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/hLerDTigD6,Spain_in_CH,0,2,0;;;
2023-03-29 16:43:47+00:00,1641118970458652680,Ese momento terrorífico en el que te pruebas los trajes de flamenca … #FeriadeAbril,RosarioSalcedo,0,2,1;;;
2023-03-29 15:47:02+00:00,1641104689818222592,Die Beleuchtung auf der #FeriaDeAbril ist eine der größten Attraktionen des Festes. 🏮 In diesen magischen Tagen zeigt sich #Sevilla voller Licht und Farben. ❤️ Lust auf dieses Erlebnis?  👉 https://t.co/UuEAYIaeuX  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/ws1jiK2CVW,SpanienTourism,0,1,0;;;
2023-03-29 15:33:15+00:00,1641101219711053827,spain #FeriadeAbril lighting is one of the biggest attractions of this festival. 🏮 #Seville is filled with light and color to start some magical days. ❤️ Wouldn't you like to discover it?  👉 https://t.co/LA5EqrihVQ  #VisitSpain #SpainTraditions @sev… https://t.co/aqUUSsyTif,lugaz2500,0,0,0;;;
2023-03-29 15:01:13+00:00,1641093159412178944,#FeriadeAbril lighting is one of the biggest attractions of this festival. 🏮 #Seville is filled with light and color to start some magical days. ❤️ Wouldn't you like to discover it?  👉 https://t.co/GX7zYZPpQy  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/TOoeHMZ510,EspanjaSuomessa,0,0,0;;;
2023-03-29 15:01:10+00:00,1641093144094670848,#FeriadeAbril lighting is one of the biggest attractions of this festival. 🏮 #Seville is filled with light and color to start some magical days. ❤️ Wouldn't you like to discover it?  👉 https://t.co/bEGoqHuwgo  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/zWMAavOR0w,SpainMiddleEast,0,1,0;;;
2023-03-29 15:01:06+00:00,1641093130060480513,#FeriadeAbril lighting is one of the biggest attractions of this festival. 🏮 #Seville is filled with light and color to start some magical days. ❤️ Wouldn't you like to discover it?  👉 https://t.co/CIx432flMr  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/LqPtECUeUy,spain,11,50,2;;;
2023-03-29 15:01:05+00:00,1641093122552635393,La iluminación de #FeriadeAbril es uno de los mayores atractivos de este festival. 🏮 #Sevilla se llena de luz y color para comenzar unos días mágicos. ❤️  ¿No te gustaría descubrirlo?  👉 https://t.co/wUw6z0677E  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/uLVHSfWb1e,SpainArgentina,0,13,1;;;
2023-03-29 15:01:01+00:00,1641093107037945857,#FeriadeAbril lighting is one of the biggest attractions of the festival 🏮  #Seville is a vibrant city full of colour ❤️ Wouldn't you like to discover it?  👉 https://t.co/fiq7qjKIM0  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/hO0hKryYIH,SpaininIreland,0,0,0;;;
"2023-03-29 14:47:30+00:00,1641089705616744449,""¡Tic, tac! Se acerca uno de los eventos más importantes del mes de abril para muchos de vosotros... ¡la Feria de Sevilla! 💃🏼🕺🏼  Alquila tu traje con nosotros y preocúpate sólo de disfrutar🤭  #Alquilertraje #YaHueleAFeria #FeriadeAbril #TrajeHombre #ModaHombre #ModaHombre2023 https://t.co/uNv7qunU4h"",TrajesGuzman,0,1,0";;;
2023-03-29 13:05:55+00:00,1641064141703053312,#FeriadeAbril lighting is one of the biggest attractions of this festival. 🏮 #Seville is filled with light and color to start some magical days. ❤️ Wouldn't you like to discover it?  👉 https://t.co/s2n2xIjJpY  #VisitSpain #SpainTraditions @sevillaciudad @viveandalucia https://t.co/2mO0On1k4z,SpainInCanada,1,0,0;;;
"2023-03-29 10:32:38+00:00,1641025565023936512,""Debajo de la portada, me gusta verte pasar 🎶🎶 25 días. #FeriadeAbril #FeriaSevilla23 https://t.co/iIFeh5sRSh"",Feria_deAbril,111,460,0";;;
2023-03-29 09:34:45+00:00,1641010998596231168,😍😍😍 TicTac TicTac TicTac #YaHueleAFeria #FeriaDeAbril #SevillaEnPrimavera,madidelgado,0,0,0;;;
"2023-04-09 13:09:55+00:00,1645051414874341377,""Happy birthday Reuben Wilson! (born April 9, 1935) is a jazz organist. He performs soul jazz and acid jazz, and is best known for his title track """"Got to Get Your Own"""". #ReubenWilson #Jazzorgan #HammondB3 #Acidjazz #souljazz #Musician #Jazzcalendar #AprilJazz #April9 #musicians https://t.co/OMspEdhkSX"",VaVadsmother,2,7,0";;;
"2023-04-09 13:05:44+00:00,1645050362582163457,""Basie &amp";" Zoot is an April 9, 1975 studio album by Count Basie and Zoot Sims. #CountBasie #ZootSims #BasieZoot #Studioalbum #Jazz #Jazzalbums #Apriljazz #Recorded #April9 #Jazzcalendar #musicians https://t.co/UiA1oL9OV5"",VaVadsmother,0,1,0";;
"2023-04-09 12:45:22+00:00,1645045235481714688,""Mance Lipscomb (April 9, 1895 – January 30, 1976)was an American blues singer, guitarist and songster #ManсeLipscomb #JazzCalendar #Blues #BluesGuitar #BluesVocal #Songster #bluesguitsrist #BluesFiddle #AprilJazz #April9 #blueshistory #bluesfan #blueslover https://t.co/RaHhcLHk71"",VaVadsmother,0,2,0";;;
"2023-04-09 12:44:53+00:00,1645045113318436866,""Mance Lipscomb (April 9, 1895 – January 30, 1976)was an American blues singer, guitarist and songster #ManсeLipscomb #JazzCalendar #Blues #BluesGuitar #BluesVocal #Songster #bluesguitsrist #BluesFiddle #AprilJazz #April9  #blueshistory #bluesfan #blueslover https://t.co/Rlscp05ubv"",VaVadsmother,0,2,0";;;
2023-04-13 08:16:04+00:00,1646427017896763393,Gastro-Glastonbury: Foodies Festival Returns To Brighton's Preston Park For The Early May Bank Holiday Weekend @foodiesfestival @kennytutt @SophieEB #FoodiesFestival #bankholiday #Brighton #Sussex (pic @brightlightspix)  https://t.co/anuMAaHWiP https://t.co/wkw8FYkobF,brightonmag,1,3,0;;;
"2023-04-15 07:45:58+00:00,1647144217691529217,""Welche Erinnerungen habt ihr an den #Hafengeburtstag in #Hamburg, Zeitraum ab 1998?  Ich stand 1998 erstmalig am Spundi-Stand an der Alster, das war so ein grüner Bierwagen mit einer Lederpuppe oben drauf und dann wurde """"Ich liebe das Leben"""" gespielt. Gaylomat🕺👬Schunkel+Tanz🥰"",sommersturm24,0,0,0";;;
"2023-04-06 18:46:15+00:00,1644048892047028249,""Aufgepasst: Hier kommt schon einmal ein kleiner Einblick, auf was Ihr Euch beim 834. HAFENGEBURTSTAG vom 5. bis 7. Mai 2023 freuen dürft🚢🎉 #hafengeburtstag #hamburg #hafenliebe #torzurwelt Credits: Hamburg Messe und Congress/ Hannes Holtermann https://t.co/RJdJ8ahVl4"",hamburg_de,15,34,2";;;
"2023-04-06 07:48:36+00:00,1643883389391347712,""Hurra, der Countdown läuft!😍In 30 Tagen wird wieder #Hafengeburtstag gefeiert - bist Du dabei? Alle Infos bekommst Du unter https://t.co/nQiyUYa7Q0. #punktHamburg #Hamburg"",punkthamburg,0,1,0";;;
"2023-04-05 11:00:01+00:00,1643569174579388417,""Der Countdown läuft und das bedeutet: 30 Tage voller Vorfreude, bevor der HAFENGEBURTSTAG HAMBURG vom 5. bis 7. Mai seine 834. Ausgabe einläutet! Wir freuen uns auf euch!⚓😊 #hafengeburtstag #hamburg #schiffe #highlights 📷: Hamburg Messe und Congress https://t.co/ZGNFwDyPdo"",hamburg_de,9,35,3";;;
2023-04-01 06:04:28+00:00,1642045243473252352,Das waren noch schöne Zeiten beim Hafengeburtstag...  #G20  #Hamburg  #riot  #Welcometohell  #Polizeiproblem  #Polizeigewalt  #Einzelfall  #ACAB  #antifascista  #Sternschanze  #underground  #SanktPauli  #street  #History  #REALITY  #Hafengeburtstag  #art  #fineart https://t.co/uAXbUfm24z,A_P_Polo,1,1,1;;;
"2023-03-29 06:27:09+00:00,1640963786898038784,""@rahmstorf @Michael_Kunz Vor #G20 in #Hamburg: wird nicht schlimmer als #Hafengeburtstag. Bei #CumEx: kann mich nicht erinnern. Auf Wahlplakat: #Klimakanzler Mich deucht, das hat System."",BellwinkelS,0,6,0";;;
"2023-04-15 07:45:58+00:00,1647144217691529217,""Welche Erinnerungen habt ihr an den #Hafengeburtstag in #Hamburg, Zeitraum ab 1998?  Ich stand 1998 erstmalig am Spundi-Stand an der Alster, das war so ein grüner Bierwagen mit einer Lederpuppe oben drauf und dann wurde """"Ich liebe das Leben"""" gespielt. Gaylomat🕺👬Schunkel+Tanz🥰"",sommersturm24,0,0,0";;;
